,origin_country,origin_consulate,country,city,latitude,longitude
75,BRAZIL,PORTO ALEGRE,BRAZIL,PORTO ALEGRE,-30.0324999,-51.2303767
76,BRAZIL,RECIFE,BRAZIL,RECIFE,-8.0584933,-34.8848193
77,BRAZIL,RIO DE JANEIRO,BRAZIL,RIO DE JANEIRO,-22.9110137,-43.2093727
78,BRAZIL,SALVADOR DE BAHIA,BRAZIL,SALVADOR DE BAHIA,-12.9822499,-38.4812772
79,BRAZIL,SAO PAULO,BRAZIL,SAO PAULO,-23.5506507,-46.6333824
80,BRUNEI,BANDAR SERI BEGWAN,BRUNEI,BANDAR SERI BEGAWAN,4.8895453,114.9417574
81,BULGARIA,PLOVDIV,BULGARIA,PLOVDIV,42.1418541,24.7499297
82,BULGARIA,SOFIA,BULGARIA,SOFIA,42.6978634,23.3221789
83,BURKINA FASO,OUAGADOUGOU,BURKINA FASO,OUAGADOUGOU,12.3681873,-1.5270944
84,BURUNDI,BUJUMBURA,BURUNDI,BUJUMBURA,-3.3638125,29.3675028
85,Bahrain,Manama,Bahrain,Manama,26.2235041,50.5822436
86,Bangladesh,Dhaka,Bangladesh,Dhaka,23.7644025,90.389015
87,Belarus,Brest,Belarus,Brest,52.093751,23.6851851
88,Belarus,Grodno,Belarus,Grodno,53.6834599,23.8342648
89,Belarus,Minsk,Belarus,Minsk,53.9024716,27.5618225
90,Belarus,Vitsyebsk,Belarus,Vitsyebsk,,
91,Belgium,Antwerpen,Belgium,Antwerpen,51.2211097,4.3997081
92,Belgium,Brussels,Belgium,Brussels,50.8465573,4.351697
93,Benin,Cotonou,Benin,Cotonou,6.3676953,2.4252507
94,Bhutan,Thimphu,Bhutan,Thimphu,27.4713546,89.6336729
95,Bolivia,La Paz,Bolivia,La Paz,-16.4955455,-68.1336229
96,Bolivia,Santa Cruz de la Sierra,Bolivia,Santa Cruz de la Sierra,-17.7834936,-63.1820853
97,Bosnia and Herzegovina,Sarajevo,Bosnia and Herzegovina,Sarajevo,43.8519774,18.3866868
98,Botswana,Gaborone,Botswana,Gaborone,-24.6581357,25.9088474
99,Brazil,Belo Horizonte,Brazil,Belo Horizonte,-19.9227318,-43.9450948
100,Brazil,Belém,Brazil,Belém,-1.45056,-48.4682453
101,Brazil,Brasilia,Brazil,Brasilia,-15.7934036,-47.8823172
102,Brazil,Curitiba,Brazil,Curitiba,-25.4295963,-49.2712724
103,Brazil,Porto Alegre,Brazil,Porto Alegre,-30.0324999,-51.2303767
104,Brazil,Recife,Brazil,Recife,-8.0584933,-34.8848193
105,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,-22.9110137,-43.2093727
106,Brazil,Salvador-Bahia,Brazil,Salvador-Bahia,-12.9822499,-38.4812772
107,Brazil,Santos,Brazil,Santos,-23.9335988,-46.3286399
108,Brazil,Sao Paulo,Brazil,Sao Paulo,-23.5506507,-46.6333824
109,Brunei Darussalam,Bandar Seri Begawan,Brunei Darussalam,Bandar Seri Begawan,4.8895453,114.9417574
110,Bulgaria,Plovdiv,Bulgaria,Plovdiv,42.1418541,24.7499297
111,Bulgaria,Sofia,Bulgaria,Sofia,42.6977028,23.3217359
112,Bulgaria,Varna,Bulgaria,Varna,43.2073873,27.9166653
113,Burkina Faso,Ouagadougou,Burkina Faso,Ouagadougou,12.3681873,-1.5270944
114,Burma,Rangoon,Burma,Rangoon,16.7967129,96.1609916
115,Burundi,Bujumbura,Burundi,Bujumbura,-3.3638125,29.3675028
116,CAMBODIA,PHNOM PENH,CAMBODIA,PHNOM PENH,11.568271,104.9224426
117,CAMEROON,DOUALA,CAMEROON,DOUALA,4.0429408,9.706203
118,CAMEROON,GAROUA,CAMEROON,GAROUA,9.3070698,13.3934527
119,CAMEROON,YAONDE,CAMEROON,YAOUNDE,3.8689867,11.5213344
120,CANADA,EDMONTON,CANADA,EDMONTON,53.535411,-113.507996
121,CANADA,MONTREAL,CANADA,MONTREAL,45.5031824,-73.5698065
122,CANADA,OTTAWA,CANADA,OTTAWA,45.4211435,-75.6900574
123,CANADA,TORONTO,CANADA,TORONTO,43.6534817,-79.3839347
124,CANADA,VANCOUVER,CANADA,VANCOUVER,49.2608724,-123.113952
125,CAPE VERDE,CIDADE DA PRAIA,CAPE VERDE,CIDADE DA PRAIA,15.14035365,-23.21524362921194
126,CAPE VERDE,CIDADE DA PRAIA,CAPE VERDE,PRAIA,14.9162811,-23.5095095
127,CENTRAL AFRICAN REPUBLIC,BANGUI,CENTRAL AFRICAN REPUBLIC,BANGUI,4.3907153,18.5509126
128,CHAD,N'DJAMENA,CHAD,N'DJAMENA,12.1191543,15.0502758
129,CHILE,SANTIAGO DE CHILE,CHILE,SANTIAGO DE CHILE,-33.4377756,-70.6504502
130,CHINA,BEIJING,CHINA,BEIJING,39.906217,116.3912757
131,CHINA,CHENGDU,CHINA,CHENGDU,30.6598628,104.0633717
132,CHINA,CHONGQING,CHINA,CHONGQING,29.5647398,106.5478767
133,CHINA,GUANGZHOU (CANTON),CHINA,GUANGZHOU (CANTON),23.1301964,113.2592945
134,CHINA,SHANGHAI,CHINA,SHANGHAI,31.2322758,121.4692071
135,CHINA,SHENYANG,CHINA,SHENYANG,41.6749893,123.458674
136,CHINA,WUHAN,CHINA,WUHAN,30.5951051,114.2999353
137,COLOMBIA,BOGOTA,COLOMBIA,BOGOTA,4.6533326,-74.083652
138,COMOROS,MORONI,COMOROS,MORONI,-11.6931255,43.2543044
139,COMOROS,MUTSAMUDU,COMOROS,MUTSAMUDU,-12.168846,44.3942831
140,CONGO,BRAZZAVILLE,CONGO,BRAZZAVILLE,-4.2694407,15.2712256
141,CONGO,POINTE NOIRE,CONGO,POINTE NOIRE,-4.7975373,11.8503297
142,CONGO (BRAZZAVILLE),BRAZZAVILLE,REPUBLIC OF THE CONGO,BRAZZAVILLE,-4.2694407,15.2712256
143,CONGO (BRAZZAVILLE),POINTE NOIRE,REPUBLIC OF THE CONGO,POINTE NOIRE,-4.7975373,11.8503297
144,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,DEMOCRATIC REPUBLIC OF THE CONGO,KINSHASA,-4.3217055,15.3125974
145,CONGO (DEMOCRATIC REPUBLIC),LUBUMBASHI,DEMOCRATIC REPUBLIC OF THE CONGO,LUBUMBASHI,-11.6642316,27.4826264
146,"CONGO, THE DEMOCRATIC REPUBLIC OF THE",KINSHASA,DEMOCRATIC REPUBLIC OF THE CONGO,KINSHASA,-4.3217055,15.3125974
147,"CONGO, THE DEMOCRATIC REPUBLIC OF THE",LUBUMBASHI,DEMOCRATIC REPUBLIC OF THE CONGO,LUBUMBASHI,-11.6642316,27.4826264
148,COSTA RICA,SAN JOSE,COSTA RICA,SAN JOSE,9.9325427,-84.0795782
149,COTE D'IVOIRE,ABIDJAN,COTE D'IVOIRE,ABIDJAN,5.320357,-4.016107
150,COTE D'IVOIRE,ABIDJAN ,COTE D'IVOIRE,ABIDJAN ,5.320357,-4.016107
151,CROATIA,RIJEKA,CROATIA,RIJEKA,45.3267976,14.442208
152,CROATIA,SPLIT,CROATIA,SPLIT,43.5116383,16.4399659
153,CROATIA,ZAGREB,CROATIA,ZAGREB,45.8131847,15.9771774
154,CUBA,HAVANA,CUBA,HAVANA,23.135305,-82.3589631
155,CYPRUS,NICOSIA,CYPRUS,NICOSIA,35.1748976,33.3638568
156,CZECH REPUBLIC,PRAGUE,CZECH REPUBLIC,PRAGUE,50.0874654,14.4212535
157,Cambodia,Phnom Penh,Cambodia,Phnom Penh,11.568271,104.9224426
158,Cameroon,Douala,Cameroon,Douala,4.0429408,9.706203
159,Cameroon,Garoua,Cameroon,Garoua,9.3070698,13.3934527
160,Cameroon,Yaounde,Cameroon,Yaounde,3.8689867,11.5213344
161,Canada,Edmonton,Canada,Edmonton,53.5462055,-113.491241
162,Canada,Hamilton,Canada,Hamilton,43.2560802,-79.8728583
163,Canada,Montreal,Canada,Montreal,45.5031824,-73.5698065
164,Canada,Ottawa,Canada,Ottawa,45.4208777,-75.6901106
165,Canada,Toronto,Canada,Toronto,43.6534817,-79.3839347
166,Canada,Vancouver,Canada,Vancouver,49.2608724,-123.113952
167,Cape Verde,Praia,Cape Verde,Praia,14.9162811,-23.5095095
168,Central African Republic,Bangui,Central African Republic,Bangui,4.3635118,18.5835913
169,Chad,N'Djamena,Chad,N'Djamena,12.1191543,15.0502758
170,Chile,Santiago,Chile,Santiago,-33.4377756,-70.6504502
171,China,Beijing,China,Beijing,39.9057136,116.3912972
172,China,Chengdu,China,Chengdu,30.6598628,104.0633717
173,China,Chongqing,China,Chongqing,29.5656729,106.5479189
174,China,Guangzhou,China,Guangzhou,23.1301964,113.2592945
175,China,Shanghai,China,Shanghai,31.2323437,121.4691024
176,China,Wuhan,China,Wuhan,30.5951051,114.2999353
177,Colombia,Bogota,Colombia,Bogota,4.6529539,-74.0835643
178,Comoros,Moroni,Comoros,Moroni,-11.6931255,43.2543044
179,Comoros,Mutsamudu,Comoros,Mutsamudu,-12.168846,44.3942831
180,Congo,Brazzaville,Congo,Brazzaville,-4.2694407,15.2712256
181,Congo,Pointe-Noire,Congo,Pointe-Noire,-4.7975373,11.8503297
182,Congo (Democratic Republic of),Kinshasa,Congo (Democratic Republic of),Kinshasa,,
183,Congo (Democratic Republic of),Lubumbashi,Congo (Democratic Republic of),Lubumbashi,,
184,Congo (Democratic Republic of),Matadi,Congo (Democratic Republic of),Matadi,,
185,Costa Rica,San Jose,Costa Rica,San Jose,9.9325427,-84.0795782
186,Croatia,Osijek,Croatia,Osijek,45.5548793,18.6953685
187,Croatia,Rijeka,Croatia,Rijeka,45.3267976,14.442208
188,Croatia,Split,Croatia,Split,43.5116383,16.4399659
189,Croatia,Zagreb,Croatia,Zagreb,45.84264135,15.962231476593626
190,Cuba,Havana,Cuba,Havana,23.135305,-82.3589631
191,Cyprus,Nicosia,Cyprus,Nicosia,35.1746503,33.3638783
192,Czech Republic,Brno,Czech Republic,Brno,49.1922443,16.6113382
193,Czech Republic,Ostrava,Czech Republic,Ostrava,49.8349139,18.2820084
194,Czech Republic,Prague,Czech Republic,Prague,50.0874654,14.4212535
195,Côte d'Ivoire,Abidjan,Côte d'Ivoire,Abidjan,5.320357,-4.016107
196,DENMARK,COPENHAGEN,DENMARK,COPENHAGEN,55.6867243,12.5700724
197,DJIBOUTI,DJIBOUTI,DJIBOUTI,DJIBOUTI,11.8145966,42.8453061
198,DOMINICAN REPUBLIC,SANTO DOMINGO,DOMINICAN REPUBLIC,SANTO DOMINGO,18.4801972,-69.942111
199,Denmark,Copenhagen,Denmark,Copenhagen,55.6867243,12.5700724
200,Djibouti,Djibouti,Djibouti,Djibouti,11.5936903,43.1472724
201,Dominican Republic,Santo Domingo,Dominican Republic,Santo Domingo,18.4801972,-69.942111
202,ECUADOR,GUAYAQUIL,ECUADOR,GUAYAQUIL,-2.1900703,-79.8868702
203,ECUADOR,QUITO,ECUADOR,QUITO,-0.2201641,-78.5123274
204,EGYPT,ALEXANDRIA,EGYPT,ALEXANDRIA,31.199004,29.894378
205,EGYPT,CAIRO,EGYPT,CAIRO,30.0443879,31.2357257
206,EL SALVADOR,SAN SALVADOR,EL SALVADOR,SAN SALVADOR,13.6989939,-89.1914249
207,EQUATORIAL GUINEA,BATA,EQUATORIAL GUINEA,BATA,2.0064092,9.908768301060093
208,EQUATORIAL GUINEA,MALABO,EQUATORIAL GUINEA,MALABO,3.752828,8.780061
209,ERITREA,ASMARA,ERITREA,ASMARA,15.3389667,38.9326763
210,ESTONIA,TALLINN,ESTONIA,TALLINN,59.4372155,24.7453688
211,ETHIOPIA,ADDIS ABEBA,ETHIOPIA,ADDIS ABEBA,9.0107934,38.7612525
212,Ecuador,Guayaquil,Ecuador,Guayaquil,-2.1900563,-79.8868741
213,Ecuador,Quito,Ecuador,Quito,-0.2201641,-78.5123274
214,Egypt,Alexandria,Egypt,Alexandria,31.1991806,29.8951716
215,Egypt,Cairo,Egypt,Cairo,30.0443879,31.2357257
216,El Salvador,San Salvador,El Salvador,San Salvador,13.6989939,-89.1914249
217,Equatorial Guinea,Bata,Equatorial Guinea,Bata,1.869189,9.7720137
218,Equatorial Guinea,Malabo,Equatorial Guinea,Malabo,3.741877,8.7740663
219,Eritrea,Asmara,Eritrea,Asmara,15.3389667,38.9326763
220,Estonia,Tallinn,Estonia,Tallinn,59.4372155,24.7453688
221,Estonia,Tartu,Estonia,Tartu,58.3801207,26.72245
222,Ethiopia,Addis Ababa,Ethiopia,Addis Ababa,9.0358287,38.7524127
223,FIJI,SUVA,FIJI,SUVA,-18.1415884,178.4421662
224,FINLAND,HELSINKI,FINLAND,HELSINKI,60.1674881,24.9427473
225,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,BITOLA,MACEDONIA,BITOLA,41.0316005,21.3302511
226,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,SKOPJE,MACEDONIA,SKOPJE,41.9960924,21.4316495
227,FRANCE,BAYONNE,FRANCE,BAYONNE,43.4933379,-1.475099
228,FRANCE,BORDEAUX,FRANCE,BORDEAUX,44.841225,-0.5800364
229,FRANCE,LYON,FRANCE,LYON,45.7578137,4.8320114
230,FRANCE,MARSEILLE,FRANCE,MARSEILLE,43.2961743,5.3699525
231,FRANCE,PARIS,FRANCE,PARIS,48.8588897,2.3200410217200766
232,FRANCE,PERPIGNAN,FRANCE,PERPIGNAN,42.6985304,2.8953121
233,FRANCE,STRASBOURG,FRANCE,STRASBOURG,48.584614,7.7507127
234,Fiji,Suva,Fiji,Suva,-18.1415884,178.4421662
235,Finland,Helsinki,Finland,Helsinki,60.1674881,24.9427473
236,France,Bayonne,France,Bayonne,43.4945144,-1.4736657
237,France,Bordeaux,France,Bordeaux,44.841225,-0.5800364
238,France,Lille,France,Lille,50.6365654,3.0635282
239,France,Lyon,France,Lyon,45.7578137,4.8320114
240,France,Marseille,France,Marseille,43.2961743,5.3699525
241,France,Nogent-Sur-Marne,France,Nogent-Sur-Marne,48.8387639,2.4916592
242,France,Orléans,France,Orléans,47.9027336,1.9086066
243,France,Paris,France,Paris,48.8534951,2.3483915
244,France,Perpignan,France,Perpignan,42.6985304,2.8953121
245,France,Strasbourg,France,Strasbourg,48.584614,7.7507127
246,France,Toulouse,France,Toulouse,43.6044622,1.4442469
247,France,Tours,France,Tours,47.3900474,0.6889268
248,France,Versailles,France,Versailles,48.8035403,2.1266886
249,GABON,LIBREVILLE,GABON,LIBREVILLE,0.390002,9.454001
250,GEORGIA,TBILISSI,GEORGIA,TBILISSI,41.6934591,44.8014495
251,GERMANY,BERLIN,GERMANY,BERLIN,52.5170365,13.3888599
252,GERMANY,DUSSELDORF,GERMANY,DUSSELDORF,51.2254018,6.7763137
253,GERMANY,FLENSBURG,GERMANY,FLENSBURG,54.7833021,9.4333264
254,GERMANY,FRANKFURT/MAIN,GERMANY,FRANKFURT/MAIN,50.0537637,8.6370858
255,GERMANY,HAMBURG,GERMANY,HAMBURG,53.550341,10.000654
256,GERMANY,MUNICH,GERMANY,MUNICH,48.1371079,11.5753822
257,GERMANY,STUTTGART,GERMANY,STUTTGART,48.7784485,9.1800132
258,GHANA,ACCRA,GHANA,ACCRA,5.5571096,-0.2012376
259,GREECE,ATHENS,GREECE,ATHENS,37.9839412,23.7283052
260,GREECE,THESSALONIKI,GREECE,THESSALONIKI,40.6403167,22.9352716
261,GUATEMALA,GUATEMALA CITY,GUATEMALA,GUATEMALA CITY,14.6222328,-90.5185188
262,GUINEA,CONAKRY,GUINEA,CONAKRY,9.5170602,-13.6998434
263,GUINEA-BISSAU,BISSAU,GUINEA-BISSAU,BISSAU,11.861324,-15.583055
264,Gabon,Libreville,Gabon,Libreville,0.4086518,9.4418849
265,Georgia,Poti,Georgia,Poti,42.141614,41.6748028
266,Georgia,Tbilisi,Georgia,Tbilisi,41.6934591,44.8014495
267,Germany,Berlin,Germany,Berlin,52.5170365,13.3888599
268,Germany,Bonn,Germany,Bonn,50.735851,7.10066
269,Germany,Cologne,Germany,Cologne,50.938361,6.959974
270,Germany,Dresden,Germany,Dresden,51.0493286,13.7381437
271,Germany,Dusseldorf,Germany,Dusseldorf,51.2254018,6.7763137
272,Germany,Flensburg,Germany,Flensburg,54.7833021,9.4333264
273,Germany,Frankfurt/Main,Germany,Frankfurt/Main,50.1106444,8.6820917
274,Germany,Hamburg,Germany,Hamburg,53.550341,10.000654
275,Germany,Hannover,Germany,Hannover,52.3744779,9.7385532
276,Germany,Leipzig,Germany,Leipzig,51.3406321,12.3747329
277,Germany,Munich,Germany,Munich,48.1371079,11.5753822
278,Germany,Stuttgart,Germany,Stuttgart,48.7784485,9.1800132
279,Ghana,Accra,Ghana,Accra,5.5571096,-0.2012376
280,Greece,Athens,Greece,Athens,37.9755648,23.7348324
281,Greece,Thessaloniki,Greece,Thessaloniki,40.6403167,22.9352716
282,Guatemala,Guatemala City,Guatemala,Guatemala City,14.6424667,-90.5131361
283,Guinea,Conakry,Guinea,Conakry,9.5170602,-13.6998434
284,Guinea-Bissau,Bissau,Guinea-Bissau,Bissau,11.861324,-15.583055
285,HAITI,PORT AU PRINCE,HAITI,PORT AU PRINCE,18.547327,-72.3395928
286,HOLY SEE,VATICAN CITY,VATICAN,VATICAN CITY,41.90381485,12.453152716391765
287,HOLY SEE (VATICAN CITY STATE),VATICAN CITY,VATICAN,VATICAN CITY,41.903411,12.4528527
288,HONDURAS,TEGUCIGALPA,HONDURAS,TEGUCIGALPA,14.1056861,-87.204676
289,HONG KONG S.A.R.,HONG KONG,CHINA,HONG KONG,22.2793278,114.1628131
290,HONG KONG S.A.R.,HONG KONG,HONG KONG,HONG KONG,22.2793278,114.1628131
291,HUNGARY,BEKESCSABA,HUNGARY,BEKESCSABA,46.6798003,21.0985425
292,HUNGARY,BUDAPEST,HUNGARY,BUDAPEST,47.4979937,19.0403594
293,Haiti,Port-au-Prince,Haiti,Port-au-Prince,18.547327,-72.3395928
294,Holy See,Vatican City (Rome),Holy See,Vatican City (Rome),,
295,Honduras,Tegucigalpa,Honduras,Tegucigalpa,14.1057433,-87.2040052
296,Hong Kong SAR,Hong Kong,Hong Kong SAR,Hong Kong,,
297,Hungary,Budapest,Hungary,Budapest,47.4978918,19.0401609
298,Hungary,Békéscsaba,Hungary,Békéscsaba,46.6798003,21.0985425
299,Hungary,Gyula,Hungary,Gyula,46.6438656,21.2747575
300,Hungary,Szeged,Hungary,Szeged,46.2546312,20.1486016
301,ICELAND,REYKJAVIK,ICELAND,REYKJAVIK,64.145981,-21.9422367
302,INDIA,BANGALORE,INDIA,BANGALORE,12.9767936,77.590082
303,INDIA,CHENNAI,INDIA,CHENNAI,13.0836939,80.270186
304,INDIA,GOA,INDIA,GOA,15.3503192,74.10178169795284
305,INDIA,KOLKATA,INDIA,KOLKATA,22.5414185,88.35769124388872
306,INDIA,MUMBAI,INDIA,MUMBAI,19.0759899,72.8773928
307,INDIA,NEW DELHI,INDIA,NEW DELHI,28.6138954,77.2090057
308,INDIA,PONDICHERY,INDIA,PONDICHERY,11.9340568,79.8306447
309,INDONESIA,JAKARTA,INDONESIA,JAKARTA,-6.1753942,106.827183
310,IRAN,TEHERAN,IRAN,TEHERAN,35.6892523,51.3896004
311,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,IRAN,TEHERAN,35.6892523,51.3896004
312,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,35.7447916,51.41666085836621
313,IRAQ,BAGDAD,IRAQ,BAGDAD,33.3024309,44.3787992
314,IRAQ,BAGHDAD,IRAQ,BAGHDAD,33.3024309,44.3787992
315,IRAQ,ERBIL,IRAQ,ERBIL,36.1911624,44.0094652
316,IRELAND,DUBLIN,IRELAND,DUBLIN,53.3497645,-6.2602732
317,ISRAEL,HAIFA,ISRAEL,HAIFA,32.8191218,34.9983856
318,ISRAEL,JERUSALEM,ISRAEL,JERUSALEM,31.7788242,35.2257626
319,ISRAEL,TEL AVIV,ISRAEL,TEL AVIV,32.0852997,34.7818064
320,ITALY,MILAN,ITALY,MILAN,45.4641943,9.1896346
321,ITALY,NAPLES,ITALY,NAPLES,40.8359336,14.2487826
322,ITALY,ROME,ITALY,ROME,41.8933203,12.4829321
323,Iceland,Reykjavik,Iceland,Reykjavik,64.145981,-21.9422367
324,India,Bangalore,India,Bangalore,12.9767936,77.590082
325,India,Chennai,India,Chennai,13.0836939,80.270186
326,India,Goa,India,Goa,28.0881033,93.3835385
327,India,Kolkata,India,Kolkata,22.5726459,88.3638953
328,India,Mumbai,India,Mumbai,19.0785451,72.878176
329,India,New Delhi,India,New Delhi,28.6138954,77.2090057
330,India,Pondichery,India,Pondichery,11.9340568,79.8306447
331,Indonesia,Jakarta,Indonesia,Jakarta,-6.175247,106.8270488
332,Iran,Teheran,Iran,Teheran,35.6892523,51.3896004
333,Iraq,Baghdad,Iraq,Baghdad,33.3061701,44.3872213
334,Iraq,Erbil,Iraq,Erbil,36.1911653,44.0094294
335,Ireland,Dublin,Ireland,Dublin,53.3493795,-6.2605593
336,Israel,Haifa,Israel,Haifa,32.8191218,34.9983856
337,Israel,Jerusalem,Israel,Jerusalem,31.7788242,35.2257626
338,Israel,Tel Aviv,Israel,Tel Aviv,32.0852997,34.7818064
339,Italy,Genova,Italy,Genova,44.40726,8.9338624
340,Italy,Milan,Italy,Milan,45.4641943,9.1896346
341,Italy,Naples,Italy,Naples,40.8358846,14.2487679
