,schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
78,Belgium,CONGO (DEMOCRATIC REPUBLIC),LUBUMBASHI,329.0,238.0,59.0,0.19865319865319866,2020
79,Belgium,COTE D'IVOIRE,ABIDJAN,581.0,368.0,198.0,0.3498233215547703,2020
80,Belgium,CROATIA,ZAGREB,22.0,15.0,2.0,0.11764705882352941,2020
81,Belgium,CUBA,HAVANA,276.0,200.0,48.0,0.1935483870967742,2020
82,Belgium,CZECH REPUBLIC,PRAGUE,2.0,0.0,0.0,,2020
83,Belgium,EGYPT,CAIRO,613.0,331.0,208.0,0.38589981447124305,2020
84,Belgium,ETHIOPIA,ADDIS ABEBA,225.0,155.0,31.0,0.16666666666666666,2020
85,Belgium,FINLAND,HELSINKI,4.0,1.0,0.0,0.0,2020
86,Belgium,FRANCE,PARIS,3.0,0.0,0.0,,2020
87,Belgium,GERMANY,BERLIN,2.0,0.0,0.0,,2020
88,Belgium,GREECE,ATHENS,5.0,3.0,1.0,0.25,2020
89,Belgium,HONG KONG S.A.R.,HONG KONG,112.0,107.0,6.0,0.05309734513274336,2020
90,Belgium,HUNGARY,BUDAPEST,3.0,0.0,0.0,,2020
91,Belgium,INDIA,MUMBAI,3399.0,3129.0,184.0,0.05553878659824932,2020
92,Belgium,INDIA,NEW DELHI,1595.0,1295.0,225.0,0.14802631578947367,2020
93,Belgium,INDONESIA,JAKARTA,110.0,75.0,10.0,0.11764705882352941,2020
94,Belgium,IRAN,TEHERAN,579.0,331.0,242.0,0.4223385689354276,2020
95,Belgium,IRELAND,DUBLIN,351.0,331.0,4.0,0.011940298507462687,2020
96,Belgium,ISRAEL,JERUSALEM,125.0,65.0,31.0,0.3229166666666667,2020
97,Belgium,ISRAEL,TEL AVIV,17.0,15.0,1.0,0.0625,2020
98,Belgium,ITALY,ROME,2.0,0.0,0.0,,2020
99,Belgium,JAMAICA,KINGSTON,269.0,196.0,19.0,0.08837209302325581,2020
100,Belgium,JAPAN,TOKYO,78.0,64.0,7.0,0.09859154929577464,2020
101,Belgium,JORDAN,AMMAN,479.0,306.0,134.0,0.30454545454545456,2020
102,Belgium,KENYA,NAIROBI,268.0,191.0,62.0,0.2450592885375494,2020
103,Belgium,KUWAIT,KUWAIT,359.0,295.0,84.0,0.22163588390501318,2020
104,Belgium,LEBANON,BEIRUT,557.0,290.0,228.0,0.44015444015444016,2020
105,Belgium,MALAYSIA,KUALA LUMPUR,25.0,18.0,2.0,0.1,2020
106,Belgium,MEXICO,MEXICO CITY,8.0,5.0,0.0,0.0,2020
107,Belgium,MOROCCO,CASABLANCA,3745.0,1924.0,1737.0,0.4744605299098607,2020
108,Belgium,MOROCCO,RABAT,144.0,129.0,7.0,0.051470588235294115,2020
109,Belgium,NETHERLANDS,THE HAGUE,9.0,6.0,0.0,0.0,2020
110,Belgium,NIGERIA,ABUJA,1195.0,616.0,528.0,0.46153846153846156,2020
111,Belgium,PAKISTAN,ISLAMABAD,695.0,313.0,320.0,0.5055292259083728,2020
112,Belgium,PANAMA,PANAMA CITY,3.0,0.0,1.0,1.0,2020
113,Belgium,PERU,LIMA,48.0,29.0,4.0,0.12121212121212122,2020
114,Belgium,PHILIPPINES,MANILA,3739.0,3365.0,177.0,0.04997176736307171,2020
115,Belgium,POLAND,WARSAW,9.0,5.0,1.0,0.16666666666666666,2020
116,Belgium,PORTUGAL,LISBON,4.0,1.0,1.0,0.5,2020
117,Belgium,QATAR,DOHA,220.0,182.0,32.0,0.14953271028037382,2020
118,Belgium,ROMANIA,BUCHAREST,45.0,32.0,9.0,0.21951219512195122,2020
119,Belgium,RUSSIAN FEDERATION,MOSCOW,3653.0,3404.0,160.0,0.04489337822671156,2020
120,Belgium,RWANDA,KIGALI,2021.0,1526.0,394.0,0.20520833333333333,2020
121,Belgium,SAUDI ARABIA,RIYADH,367.0,284.0,28.0,0.08974358974358974,2020
122,Belgium,SENEGAL,DAKAR,945.0,364.0,469.0,0.5630252100840336,2020
123,Belgium,SERBIA,BELGRADE,12.0,7.0,0.0,0.0,2020
124,Belgium,SINGAPORE,SINGAPORE,122.0,119.0,1.0,0.008333333333333333,2020
125,Belgium,SOUTH AFRICA,CAPE TOWN,332.0,276.0,24.0,0.08,2020
126,Belgium,SOUTH AFRICA,JOHANNESBURG,612.0,519.0,28.0,0.051188299817184646,2020
127,Belgium,SOUTH AFRICA,PRETORIA,55.0,28.0,7.0,0.2,2020
128,Belgium,SOUTH KOREA,SEOUL,17.0,6.0,4.0,0.4,2020
129,Belgium,SPAIN,MADRID,6.0,1.0,0.0,0.0,2020
130,Belgium,SWITZERLAND,BERN,2.0,0.0,0.0,,2020
131,Belgium,TAIWAN,TAIPEI,10.0,8.0,0.0,0.0,2020
132,Belgium,TANZANIA,DAR ES SALAAM,184.0,151.0,11.0,0.06790123456790123,2020
133,Belgium,THAILAND,BANGKOK,1513.0,1257.0,183.0,0.12708333333333333,2020
134,Belgium,TUNISIA,TUNIS,856.0,530.0,220.0,0.29333333333333333,2020
135,Belgium,TURKEY,ISTANBUL,2361.0,1493.0,744.0,0.332588287885561,2020
136,Belgium,UGANDA,KAMPALA,268.0,211.0,41.0,0.1626984126984127,2020
137,Belgium,UKRAINE,KYIV,112.0,79.0,29.0,0.26851851851851855,2020
138,Belgium,UNITED ARAB EMIRATES,ABU DHABI,702.0,530.0,114.0,0.17701863354037267,2020
139,Belgium,UNITED KINGDOM,LONDON,1984.0,1690.0,195.0,0.10344827586206896,2020
140,Belgium,USA,"ATLANTA, GA",100.0,87.0,0.0,0.0,2020
141,Belgium,USA,"LOS ANGELES, CA",131.0,107.0,4.0,0.036036036036036036,2020
142,Belgium,USA,"NEW YORK, NY",247.0,222.0,14.0,0.059322033898305086,2020
143,Belgium,USA,"WASHINGTON, DC",133.0,109.0,10.0,0.08403361344537816,2020
144,Belgium,VIETNAM,HANOI,295.0,247.0,31.0,0.11151079136690648,2020
145,Czech Republic,AFGHANISTAN,KABUL,31.0,21.0,0.0,0.0,2020
146,Czech Republic,ALBANIA,TIRANA,2.0,2.0,0.0,0.0,2020
147,Czech Republic,ALGERIA,ALGIERS,152.0,63.0,89.0,0.5855263157894737,2020
148,Czech Republic,ARMENIA,YEREVAN,319.0,276.0,43.0,0.13479623824451412,2020
149,Czech Republic,AUSTRALIA,SYDNEY,47.0,47.0,0.0,0.0,2020
150,Czech Republic,AUSTRIA,VIENNA,1.0,1.0,0.0,0.0,2020
151,Czech Republic,AZERBAIJAN,BAKU,774.0,698.0,75.0,0.09702457956015524,2020
152,Czech Republic,BELARUS,MINSK,3335.0,3330.0,4.0,0.0011997600479904018,2020
153,Czech Republic,BOSNIA AND HERZEGOVINA,SARAJEVO,14.0,14.0,0.0,0.0,2020
154,Czech Republic,BRAZIL,BRASILIA,1.0,0.0,1.0,1.0,2020
155,Czech Republic,BRAZIL,SAO PAULO,8.0,4.0,4.0,0.5,2020
156,Czech Republic,BULGARIA,SOFIA,47.0,46.0,1.0,0.02127659574468085,2020
157,Czech Republic,CANADA,OTTAWA,12.0,10.0,2.0,0.16666666666666666,2020
158,Czech Republic,CANADA,TORONTO,80.0,74.0,6.0,0.075,2020
159,Czech Republic,CHILE,SANTIAGO DE CHILE,6.0,5.0,1.0,0.16666666666666666,2020
160,Czech Republic,CHINA,BEIJING,3691.0,3590.0,101.0,0.027363858033053374,2020
161,Czech Republic,CHINA,CHENGDU,947.0,929.0,18.0,0.01900739176346357,2020
162,Czech Republic,CHINA,SHANGHAI,1342.0,1305.0,37.0,0.027570789865871834,2020
163,Czech Republic,COLOMBIA,BOGOTA,1.0,1.0,0.0,0.0,2020
164,Czech Republic,CROATIA,ZAGREB,10.0,6.0,3.0,0.3333333333333333,2020
165,Czech Republic,CUBA,HAVANA,298.0,217.0,81.0,0.27181208053691275,2020
166,Czech Republic,EGYPT,CAIRO,386.0,300.0,85.0,0.22077922077922077,2020
167,Czech Republic,ETHIOPIA,ADDIS ABEBA,53.0,31.0,21.0,0.40384615384615385,2020
168,Czech Republic,GEORGIA,TBILISSI,105.0,46.0,59.0,0.5619047619047619,2020
169,Czech Republic,GERMANY,BERLIN,3.0,3.0,0.0,0.0,2020
170,Czech Republic,GHANA,ACCRA,94.0,60.0,34.0,0.3617021276595745,2020
171,Czech Republic,HONG KONG S.A.R.,HONG KONG,21.0,21.0,0.0,0.0,2020
172,Czech Republic,INDIA,NEW DELHI,3879.0,2683.0,1196.0,0.3083268883732921,2020
173,Czech Republic,INDONESIA,JAKARTA,298.0,291.0,7.0,0.02348993288590604,2020
174,Czech Republic,IRAN,TEHERAN,251.0,153.0,98.0,0.3904382470119522,2020
175,Czech Republic,IRAQ,BAGHDAD,63.0,59.0,1.0,0.016666666666666666,2020
176,Czech Republic,IRAQ,ERBIL,121.0,55.0,66.0,0.5454545454545454,2020
177,Czech Republic,IRELAND,DUBLIN,47.0,47.0,0.0,0.0,2020
178,Czech Republic,ISRAEL,TEL AVIV,94.0,82.0,12.0,0.1276595744680851,2020
179,Czech Republic,JAPAN,TOKYO,48.0,48.0,0.0,0.0,2020
180,Czech Republic,JORDAN,AMMAN,381.0,212.0,169.0,0.4435695538057743,2020
181,Czech Republic,KAZAKHSTAN,NUR-SULTAN,2787.0,2470.0,317.0,0.11374237531395766,2020
182,Czech Republic,KENYA,NAIROBI,172.0,147.0,25.0,0.14534883720930233,2020
183,Czech Republic,KUWAIT,KUWAIT,424.0,324.0,100.0,0.2358490566037736,2020
184,Czech Republic,LEBANON,BEIRUT,220.0,173.0,47.0,0.21363636363636362,2020
185,Czech Republic,MALAYSIA,KUALA LUMPUR,61.0,33.0,28.0,0.45901639344262296,2020
186,Czech Republic,MEXICO,MEXICO CITY,5.0,5.0,0.0,0.0,2020
187,Czech Republic,MOLDOVA,CHISINAU,633.0,626.0,7.0,0.011058451816745656,2020
188,Czech Republic,MONGOLIA,ULAN BATOR,462.0,397.0,65.0,0.1406926406926407,2020
189,Czech Republic,MOROCCO,RABAT,120.0,96.0,24.0,0.2,2020
190,Czech Republic,NIGERIA,ABUJA,157.0,114.0,40.0,0.2597402597402597,2020
191,Czech Republic,NORTH MACEDONIA,SKOPJE,181.0,2.0,40.0,0.9523809523809523,2020
192,Czech Republic,PAKISTAN,ISLAMABAD,115.0,36.0,77.0,0.6814159292035398,2020
193,Czech Republic,PERU,LIMA,19.0,19.0,0.0,0.0,2020
194,Czech Republic,PHILIPPINES,MANILA,453.0,433.0,20.0,0.04415011037527594,2020
195,Czech Republic,POLAND,WARSAW,1.0,0.0,0.0,,2020
196,Czech Republic,ROMANIA,BUCHAREST,5.0,4.0,1.0,0.2,2020
197,Czech Republic,RUSSIAN FEDERATION,MOSCOW,40154.0,39410.0,744.0,0.018528664641131645,2020
198,Czech Republic,RUSSIAN FEDERATION,ST. PETERSBURG,2287.0,2283.0,3.0,0.0013123359580052493,2020
199,Czech Republic,RUSSIAN FEDERATION,YEKATERINBURG,4636.0,4589.0,47.0,0.010138050043140638,2020
200,Czech Republic,SAUDI ARABIA,RIYADH,1146.0,1026.0,116.0,0.10157618213660245,2020
201,Czech Republic,SENEGAL,DAKAR,26.0,11.0,15.0,0.5769230769230769,2020
202,Czech Republic,SERBIA,BELGRADE,359.0,354.0,5.0,0.013927576601671309,2020
203,Czech Republic,SLOVAKIA,BRATISLAVA,3.0,1.0,1.0,0.5,2020
204,Czech Republic,SOUTH AFRICA,PRETORIA,423.0,405.0,18.0,0.0425531914893617,2020
205,Czech Republic,SOUTH KOREA,SEOUL,209.0,205.0,4.0,0.019138755980861243,2020
206,Czech Republic,SYRIA,DAMASCUS,57.0,14.0,0.0,0.0,2020
207,Czech Republic,TAIWAN,TAIPEI,5.0,5.0,0.0,0.0,2020
208,Czech Republic,THAILAND,BANGKOK,1360.0,1335.0,25.0,0.01838235294117647,2020
209,Czech Republic,TUNISIA,TUNIS,401.0,174.0,227.0,0.5660847880299252,2020
210,Czech Republic,TURKEY,ANKARA,2981.0,2704.0,276.0,0.09261744966442953,2020
211,Czech Republic,TURKEY,ISTANBUL,1893.0,1829.0,64.0,0.03380876914949815,2020
212,Czech Republic,UKRAINE,KYIV,47754.0,44993.0,2761.0,0.057817146207647524,2020
213,Czech Republic,UKRAINE,LVIV,47624.0,45953.0,1669.0,0.03504682709672,2020
214,Czech Republic,UNITED ARAB EMIRATES,ABU DHABI,1457.0,978.0,474.0,0.32644628099173556,2020
215,Czech Republic,UNITED KINGDOM,LONDON,642.0,609.0,14.0,0.02247191011235955,2020
216,Czech Republic,USA,"CHICAGO, IL",36.0,36.0,0.0,0.0,2020
217,Czech Republic,USA,"LOS ANGELES, CA",85.0,80.0,2.0,0.024390243902439025,2020
218,Czech Republic,USA,"NEW YORK, NY",105.0,102.0,0.0,0.0,2020
219,Czech Republic,USA,"WASHINGTON, DC",52.0,48.0,0.0,0.0,2020
220,Czech Republic,UZBEKISTAN,TASHKENT,435.0,284.0,147.0,0.34106728538283065,2020
221,Czech Republic,VIETNAM,HANOI,270.0,190.0,80.0,0.2962962962962963,2020
222,Czech Republic,ZAMBIA,LUSAKA,20.0,18.0,2.0,0.1,2020
223,Denmark,AUSTRIA,VIENNA,25.0,21.0,0.0,0.0,2020
224,Denmark,BANGLADESH,DHAKA,256.0,199.0,50.0,0.20080321285140562,2020
225,Denmark,BELGIUM,BRUSSELS,2.0,1.0,1.0,0.5,2020
226,Denmark,BURKINA FASO,OUAGADOUGOU,45.0,29.0,4.0,0.12121212121212122,2020
227,Denmark,CANADA,OTTAWA,400.0,395.0,7.0,0.017412935323383085,2020
228,Denmark,CHINA,BEIJING,550.0,488.0,30.0,0.05791505791505792,2020
229,Denmark,CHINA,GUANGZHOU (CANTON),1220.0,1401.0,64.0,0.04368600682593857,2020
230,Denmark,CHINA,SHANGHAI,1337.0,1553.0,38.0,0.023884349465744813,2020
231,Denmark,DENMARK,COPENHAGEN,478.0,419.0,4.0,0.009456264775413711,2020
232,Denmark,EGYPT,CAIRO,429.0,325.0,105.0,0.2441860465116279,2020
233,Denmark,FINLAND,HELSINKI,6.0,3.0,0.0,0.0,2020
234,Denmark,FRANCE,PARIS,13.0,7.0,0.0,0.0,2020
235,Denmark,GERMANY,BERLIN,16.0,12.0,0.0,0.0,2020
236,Denmark,GERMANY,FLENSBURG,18.0,17.0,1.0,0.05555555555555555,2020
237,Denmark,GHANA,ACCRA,512.0,258.0,203.0,0.4403470715835141,2020
238,Denmark,GREECE,ATHENS,1.0,1.0,0.0,0.0,2020
239,Denmark,ICELAND,REYKJAVIK,8.0,4.0,0.0,0.0,2020
240,Denmark,INDIA,NEW DELHI,3156.0,2620.0,231.0,0.08102420203437391,2020
241,Denmark,INDONESIA,JAKARTA,3695.0,3569.0,20.0,0.005572582892170521,2020
242,Denmark,IRAN,TEHERAN,425.0,273.0,148.0,0.3515439429928741,2020
243,Denmark,ISRAEL,TEL AVIV,27.0,18.0,5.0,0.21739130434782608,2020
244,Denmark,ITALY,ROME,7.0,7.0,0.0,0.0,2020
245,Denmark,JAPAN,TOKYO,62.0,58.0,2.0,0.03333333333333333,2020
246,Denmark,KENYA,NAIROBI,654.0,428.0,202.0,0.32063492063492066,2020
247,Denmark,LATVIA,RIGA,10.0,9.0,1.0,0.1,2020
248,Denmark,LEBANON,BEIRUT,368.0,196.0,142.0,0.42011834319526625,2020
249,Denmark,MALI,BAMAKO,113.0,45.0,40.0,0.47058823529411764,2020
250,Denmark,MEXICO,MEXICO CITY,28.0,25.0,0.0,0.0,2020
251,Denmark,MOROCCO,RABAT,587.0,446.0,136.0,0.23367697594501718,2020
252,Denmark,NETHERLANDS,THE HAGUE,3.0,3.0,0.0,0.0,2020
253,Denmark,NIGERIA,ABUJA,354.0,162.0,174.0,0.5178571428571429,2020
254,Denmark,NORWAY,OSLO,8.0,5.0,2.0,0.2857142857142857,2020
255,Denmark,PAKISTAN,ISLAMABAD,591.0,273.0,319.0,0.5388513513513513,2020
256,Denmark,PHILIPPINES,MANILA,2192.0,1971.0,165.0,0.07724719101123595,2020
257,Denmark,POLAND,WARSAW,7.0,5.0,2.0,0.2857142857142857,2020
258,Denmark,PORTUGAL,LISBON,6.0,5.0,0.0,0.0,2020
259,Denmark,RUSSIAN FEDERATION,MOSCOW,1877.0,1695.0,112.0,0.06198118428334256,2020
260,Denmark,SAUDI ARABIA,RIYADH,287.0,245.0,38.0,0.13427561837455831,2020
261,Denmark,SINGAPORE,SINGAPORE,492.0,467.0,14.0,0.029106029106029108,2020
262,Denmark,SOUTH AFRICA,PRETORIA,425.0,387.0,10.0,0.02518891687657431,2020
263,Denmark,SPAIN,MADRID,4.0,4.0,0.0,0.0,2020
264,Denmark,SWEDEN,STOCKHOLM,10.0,7.0,1.0,0.125,2020
265,Denmark,THAILAND,BANGKOK,3841.0,3195.0,521.0,0.14020452099031216,2020
266,Denmark,TURKEY,ANKARA,2470.0,1823.0,544.0,0.2298267849598648,2020
267,Denmark,UNITED ARAB EMIRATES,DUBAI,831.0,666.0,155.0,0.18879415347137637,2020
268,Denmark,UNITED KINGDOM,LONDON,2769.0,2501.0,105.0,0.04029163468917882,2020
269,Denmark,USA,"NEW YORK, NY",823.0,772.0,20.0,0.025252525252525252,2020
270,Estonia,AUSTRALIA,CANBERRA,8.0,8.0,0.0,0.0,2020
271,Estonia,BELARUS,MINSK,2265.0,2211.0,17.0,0.00763016157989228,2020
272,Estonia,CANADA,OTTAWA,11.0,11.0,0.0,0.0,2020
273,Estonia,CHINA,BEIJING,111.0,100.0,11.0,0.0990990990990991,2020
274,Estonia,EGYPT,CAIRO,39.0,21.0,12.0,0.36363636363636365,2020
275,Estonia,FINLAND,HELSINKI,1.0,1.0,0.0,0.0,2020
276,Estonia,GEORGIA,TBILISSI,18.0,12.0,6.0,0.3333333333333333,2020
277,Estonia,INDIA,NEW DELHI,271.0,132.0,108.0,0.45,2020
278,Estonia,IRELAND,DUBLIN,11.0,10.0,0.0,0.0,2020
279,Estonia,ISRAEL,TEL AVIV,1.0,0.0,0.0,,2020
280,Estonia,JAPAN,TOKYO,11.0,9.0,1.0,0.1,2020
281,Estonia,KAZAKHSTAN,NUR-SULTAN,303.0,274.0,25.0,0.08361204013377926,2020
282,Estonia,RUSSIAN FEDERATION,MOSCOW,6598.0,6373.0,95.0,0.01468769325912183,2020
283,Estonia,RUSSIAN FEDERATION,PSKOV,2182.0,2173.0,9.0,0.004124656278643446,2020
284,Estonia,RUSSIAN FEDERATION,ST. PETERSBURG,13406.0,13364.0,36.0,0.0026865671641791043,2020
285,Estonia,TURKEY,ANKARA,195.0,154.0,40.0,0.20618556701030927,2020
286,Estonia,UKRAINE,KYIV,37.0,28.0,9.0,0.24324324324324326,2020
287,Estonia,UNITED KINGDOM,LONDON,57.0,55.0,1.0,0.017857142857142856,2020
288,Estonia,USA,"NEW YORK, NY",29.0,27.0,0.0,0.0,2020
289,Finland,ALGERIA,ALGIERS,101.0,45.0,56.0,0.5544554455445545,2020
290,Finland,AUSTRALIA,CANBERRA,23.0,19.0,4.0,0.17391304347826086,2020
291,Finland,BULGARIA,SOFIA,26.0,18.0,8.0,0.3076923076923077,2020
292,Finland,CHILE,SANTIAGO DE CHILE,5.0,4.0,1.0,0.2,2020
293,Finland,CHINA,BEIJING,2878.0,2618.0,260.0,0.09034051424600417,2020
294,Finland,CHINA,SHANGHAI,2088.0,1962.0,126.0,0.0603448275862069,2020
295,Finland,CYPRUS,NICOSIA,17.0,12.0,5.0,0.29411764705882354,2020
296,Finland,EGYPT,CAIRO,194.0,98.0,96.0,0.4948453608247423,2020
297,Finland,ETHIOPIA,ADDIS ABEBA,49.0,31.0,18.0,0.3673469387755102,2020
298,Finland,GERMANY,BERLIN,1.0,0.0,1.0,1.0,2020
299,Finland,HONG KONG S.A.R.,HONG KONG,164.0,143.0,21.0,0.12804878048780488,2020
300,Finland,INDIA,NEW DELHI,2424.0,2116.0,308.0,0.12706270627062707,2020
301,Finland,INDONESIA,JAKARTA,759.0,639.0,120.0,0.15810276679841898,2020
302,Finland,IRAN,TEHERAN,182.0,45.0,137.0,0.7527472527472527,2020
303,Finland,IRELAND,DUBLIN,65.0,56.0,9.0,0.13846153846153847,2020
304,Finland,ISRAEL,TEL AVIV,32.0,18.0,14.0,0.4375,2020
305,Finland,JAPAN,TOKYO,48.0,42.0,6.0,0.125,2020
306,Finland,KAZAKHSTAN,NUR-SULTAN,1.0,0.0,1.0,1.0,2020
307,Finland,KENYA,NAIROBI,159.0,72.0,87.0,0.5471698113207547,2020
308,Finland,KOSOVO,PRISTINA,516.0,1.0,515.0,0.998062015503876,2020
309,Finland,LITHUANIA,VILNIUS,5.0,0.0,5.0,1.0,2020
310,Finland,MALAYSIA,KUALA LUMPUR,21.0,10.0,11.0,0.5238095238095238,2020
