,origin_country,origin_consulate,country,city,latitude,longitude
177,"MOLDOVA, REPUBLIC OF",CHISINAU,"MOLDOVA, REPUBLIC OF",CHISINAU,,
182,"CONGO, THE DEMOCRATIC REPUBLIC OF THE",KINSHASA,DEMOCRATIC REPUBLIC OF THE CONGO,KINSHASA,-4.3217055,15.3125974
183,GEORGIA,TBILISSI,GEORGIA,TBILISSI,41.6934591,44.8014495
192,MOROCCO,MARRAKECH,MOROCCO,MARRAKECH,31.6258257,-7.9891608
198,DOMINICAN REPUBLIC,SANTO DOMINGO,DOMINICAN REPUBLIC,SANTO DOMINGO,18.4801972,-69.942111
199,TURKEY,EDIRNE,TURKEY,EDIRNE,41.6763707,26.5566834
200,SURINAME,PARAMARIBO,SURINAME,PARAMARIBO,5.8241764499999995,-55.16628130970069
207,AZERBAIJAN,BAKU,AZERBAIJAN,BAKU,40.3755885,49.8328009
210,ARMENIA,YEREVAN,ARMENIA,YEREVAN,40.1777112,44.5126233
211,MOROCCO,TETOUAN,MOROCCO,TETOUAN,35.570175,-5.3742776
214,MOROCCO,AGADIR,MOROCCO,AGADIR,30.4205162,-9.5838532
218,MADAGASCAR,ANTANANARIVO,MADAGASCAR,ANTANANARIVO,-18.9100122,47.5255809
237,GABON,LIBREVILLE,GABON,LIBREVILLE,0.4086518,9.4418849
240,GUINEA,CONAKRY,GUINEA,CONAKRY,9.5170602,-13.6998434
247,ECUADOR,QUITO,ECUADOR,QUITO,-0.2201641,-78.5123274
250,INDIA,CHENNAI,INDIA,CHENNAI,13.0836939,80.270186
254,MALI,BAMAKO,MALI,BAMAKO,12.61326555,-7.984739136241295
272,CUBA,HAVANA,CUBA,HAVANA,23.135305,-82.3589631
275,CAMEROON,YAONDE,CAMEROON,YAOUNDE,3.8689867,11.5213344
277,SOUTH AFRICA,CAPE TOWN,SOUTH AFRICA,CAPE TOWN,-33.928992,18.417396
279,BENIN,COTONOU,BENIN,COTONOU,6.3676953,2.4252507
284,MONGOLIA,ULAN BATOR,MONGOLIA,ULAN BATOR,47.94093275,106.91795035225584
286,VIET NAM,HANOI,VIET NAM,HANOI,21.0283334,105.854041
288,ECUADOR,GUAYAQUIL,ECUADOR,GUAYAQUIL,-2.1900563,-79.8868741
294,CAPE VERDE,CIDADE DA PRAIA,CAPE VERDE,PRAIA,14.9162811,-23.5095095
298,BURKINA FASO,OUAGADOUGOU,BURKINA FASO,OUAGADOUGOU,12.3681873,-1.5270944
305,UKRAINE,SEVASTOPOL,UKRAINE,SEVASTOPOL,44.5655503,33.45959860374677
308,BAHRAIN,MANAMA,BAHRAIN,MANAMA,26.2235041,50.5822436
313,CAMEROON,DOUALA,CAMEROON,DOUALA,4.0429408,9.706203
317,JORDAN,AMMAN,JORDAN,AMMAN,31.9515694,35.9239625
320,VIET NAM,HO CHI MINH,VIET NAM,HO CHI MINH,10.7763897,106.7011391
327,OMAN,MUSCAT,OMAN,MUSCAT,23.5882019,58.3829448
328,UZBEKISTAN,TASHKENT,UZBEKISTAN,TASHKENT,41.3123363,69.2787079
329,KYRGYZSTAN,BISHKEK,KYRGYZSTAN,BISHKEK,42.8777895,74.6066926
336,INDIA,KOLKATA,INDIA,KOLKATA,22.5726459,88.3638953
337,USA,"WASHINGTON, DC",USA,"WASHINGTON, DC",38.8950368,-77.0365427
338,PAKISTAN,ISLAMABAD,PAKISTAN,ISLAMABAD,33.6938118,73.0651511
344,EQUATORIAL GUINEA,MALABO,EQUATORIAL GUINEA,MALABO,3.741877,8.7740663
351,CONGO,BRAZZAVILLE,CONGO,BRAZZAVILLE,-4.1875125,15.262788
365,MOZAMBIQUE,MAPUTO,MOZAMBIQUE,MAPUTO,-25.966213,32.56745
371,HAITI,PORT AU PRINCE,HAITI,PORT AU PRINCE,18.547327,-72.3395928
374,GHANA,ACCRA,GHANA,ACCRA,5.5571096,-0.2012376
377,IRAQ,ERBIL,IRAQ,ERBIL,36.1911653,44.0094294
378,PAKISTAN,KARACHI,PAKISTAN,KARACHI,24.8546842,67.0207055
382,INDIA,PONDICHERY,INDIA,PONDICHERY,10.91564885,79.80694879844232
386,TOGO,LOME,TOGO,LOME,6.130419,1.215829
395,SRI LANKA,COLOMBO,SRI LANKA,COLOMBO,6.9388614,79.8542005
404,NIGER,NIAMEY,NIGER,NIAMEY,13.524834,2.109823
407,IRAQ,BAGDAD,IRAQ,BAGDAD,33.3061701,44.3872213
408,MAURITANIA,NOUAKCHOTT,MAURITANIA,NOUAKCHOTT,18.061891799999998,-15.931148157832908
411,CHAD,N'DJAMENA,CHAD,N'DJAMENA,12.1191543,15.0502758
418,EGYPT,ALEXANDRIA,EGYPT,ALEXANDRIA,31.1991806,29.8951716
421,NAMIBIA,WINDHOEK,NAMIBIA,WINDHOEK,-22.5776104,17.0772739
423,CONGO,POINTE NOIRE,CONGO,POINTE NOIRE,-4.8776363,11.9748557
426,KENYA,NAIROBI,KENYA,NAIROBI,-1.3026148499999999,36.82884201813725
431,SINGAPORE,SINGAPORE,SINGAPORE,SINGAPORE,1.357107,103.8194992
443,NIGERIA,ABUJA,NIGERIA,ABUJA,9.0643305,7.4892974
444,RWANDA,KIGALI,RWANDA,KIGALI,-1.950851,30.061507
455,LIBYAN ARAB JAMAHIRIYA,BENGHAZI,LIBYA,BENGHAZI,32.1288331,20.0817204
459,USA,"MIAMI, FL",USA,"MIAMI, FL",25.7741728,-80.19362
465,ANGOLA,BENGUELA,ANGOLA,BENGUELA,-12.9104657,14.0356608
469,TURKMENISTAN,ASHGABAT,TURKMENISTAN,ASHGABAT,37.9404648,58.3823487
472,UNITED KINGDOM,EDINBURGH,UNITED KINGDOM,EDINBURGH,55.9533456,-3.1883749
476,BOLIVIA,LA PAZ,BOLIVIA,LA PAZ,-16.4955455,-68.1336229
486,USA,"NEW YORK, NY",USA,"NEW YORK, NY",40.7127281,-74.0060152
489,BANGLADESH,DHAKA,BANGLADESH,DHAKA,23.7644025,90.389015
492,EQUATORIAL GUINEA,BATA,EQUATORIAL GUINEA,BATA,1.869189,9.7720137
493,CAMBODIA,PHNOM PENH,CAMBODIA,PHNOM PENH,11.5730391,104.857807
495,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,SKOPJE,MACEDONIA,SKOPJE,41.9961816,21.4319213
499,ETHIOPIA,ADDIS ABEBA,ETHIOPIA,ADDIS ABEBA,9.0358287,38.7524127
504,CHINA,CHONGQING,CHINA,CHONGQING,30.05518,107.8748712
515,NEPAL,KATHMANDU,NEPAL,KATHMANDU,27.708317,85.3205817
521,TAJIKISTAN,DUSHANBE,TAJIKISTAN,DUSHANBE,38.585694700000005,68.7603746751885
529,YEMEN,SANA'A,YEMEN,SANA'A,15.35,44.2
530,CROATIA,ZAGREB,CROATIA,ZAGREB,45.8130967,15.9772795
536,PALESTINE,RAMALLAH,PALESTINE,RAMALLAH,31.9030543,35.1952255
539,COMOROS,MORONI,COMOROS,MORONI,-11.6931255,43.2543044
540,CANADA,MONTREAL,CANADA,MONTREAL,45.5031824,-73.5698065
542,UGANDA,KAMPALA,UGANDA,KAMPALA,0.3177137,32.5813539
559,BOLIVIA,SANTA CRUZ DE LA SIERRA,BOLIVIA,SANTA CRUZ DE LA SIERRA,-17.7834936,-63.1820853
563,BURUNDI,BUJUMBURA,BURUNDI,BUJUMBURA,-3.3638125,29.3675028
564,GUINEA-BISSAU,BISSAU,GUINEA-BISSAU,BISSAU,11.87018055,-15.607704564772728
565,RUSSIAN FEDERATION,IRKUTSK,RUSSIAN FEDERATION,IRKUTSK,56.6370122,104.719221
573,ISRAEL,JERUSALEM,ISRAEL,JERUSALEM,31.78847185,35.21879441094499
580,AFGHANISTAN,KABUL,AFGHANISTAN,KABUL,34.5260109,69.1776838
594,MYANMAR,YANGON,MYANMAR,YANGON,16.7967129,96.1609916
601,USA,"SAN FRANCISCO, CA",USA,"SAN FRANCISCO, CA",37.7790262,-122.419906
602,USA,"CHICAGO, IL",USA,"CHICAGO, IL",41.8755616,-87.6244212
614,DJIBOUTI,DJIBOUTI,DJIBOUTI,DJIBOUTI,11.8145966,42.8453061
615,CENTRAL AFRICAN REPUBLIC,BANGUI,CENTRAL AFRICAN REPUBLIC,BANGUI,4.3635118,18.5835913
628,HONG KONG S.A.R.,HONG KONG,HONG KONG,HONG KONG,22.2793278,114.1628131
643,"TANZANIA, UNITED REPUBLIC OF",DAR ES SALAAM,TANZANIA,DAR ES SALAAM,-6.8160837,39.2803583
649,USA,"HOUSTON, TX",USA,"HOUSTON, TX",29.7589382,-95.3676974
659,TRINIDAD AND TOBAGO,PORT OF SPAIN,TRINIDAD AND TOBAGO,PORT OF SPAIN,10.6572678,-61.5180173
664,SUDAN,KHARTOUM,SUDAN,KHARTOUM,15.5635972,32.5349123
673,IRELAND,DUBLIN,IRELAND,DUBLIN,53.3493795,-6.2605593
681,SERBIA,BELGRAD,SERBIA,BELGRAD,44.8178131,20.4568974
683,SAO TOME AND PRINCIPE,SAO TOME ,SAO TOME AND PRINCIPE,SAO TOME ,0.3389242,6.7313031
690,JAPAN,TOKYO,JAPAN,TOKYO,35.6821936,139.762221
696,INDIA,GOA,INDIA,GOA,15.3004543,74.0855134
697,"CONGO, THE DEMOCRATIC REPUBLIC OF THE",LUBUMBASHI,DEMOCRATIC REPUBLIC OF THE CONGO,LUBUMBASHI,-11.6642316,27.4826264
705,CYPRUS,NICOSIA,CYPRUS,NICOSIA,35.1746503,33.3638783
710,USA,"LOS ANGELES, CA",USA,"LOS ANGELES, CA",34.0536909,-118.242766
722,ZAMBIA,LUSAKA,ZAMBIA,LUSAKA,-15.357609,29.1653092
728,LAO PEOPLE'S DEMOCRATIC REPUBLIC,VIENTIANE,LAO PEOPLE'S DEMOCRATIC REPUBLIC,VIENTIANE,17.9640988,102.6133707
729,AUSTRALIA,CANBERRA,AUSTRALIA,CANBERRA,-35.2975906,149.1012676
733,CANADA,TORONTO,CANADA,TORONTO,43.6534817,-79.3839347
746,ERITREA,ASMARA,ERITREA,ASMARA,15.3389667,38.9326763
748,JAMAICA,KINGSTON,JAMAICA,KINGSTON,17.9712148,-76.7928128
752,CANADA,VANCOUVER,CANADA,VANCOUVER,49.2608724,-123.113952
762,CHINA,SHENYANG,CHINA,SHENYANG,41.8026095,123.4279105
790,BOTSWANA,GABORONE,BOTSWANA,GABORONE,-24.6581357,25.9088474
794,USA,"BOSTON, MA",USA,"BOSTON, MA",42.3554334,-71.060511
814,CANADA,OTTAWA,CANADA,OTTAWA,45.4208777,-75.6901106
837,USA,"ATLANTA, GA",USA,"ATLANTA, GA",33.7489924,-84.3902644
852,MALAYSIA,KUALA LUMPUR,MALAYSIA,KUALA LUMPUR,3.1516964,101.6942371
864,ZIMBABWE,HARARE,ZIMBABWE,HARARE,-17.831773,31.045686
872,FIJI,SUVA,FIJI,SUVA,-18.1415884,178.4421662
873,USA,"PHILADELPHIA, PA",USA,"PHILADELPHIA, PA",39.9527237,-75.1635262
901,SAINT LUCIA,CASTRIES,SAINT LUCIA,CASTRIES,14.0095966,-60.9902359
913,ROMANIA,BUCHAREST,ROMANIA,BUCHAREST,44.4361414,26.1027202
919,USA,"DETROIT, MI",USA,"DETROIT, MI",42.3315509,-83.0466403
931,SAN MARINO,SAN MARINO,SAN MARINO,SAN MARINO,43.9458623,12.458306
935,TIMOR-LESTE,DILI,TIMOR-LESTE,DILI,-8.5536809,125.5784093
969,AUSTRALIA,SYDNEY,AUSTRALIA,SYDNEY,-33.8698439,151.2082848
975,PANAMA,PANAMA CITY,PANAMA,PANAMA CITY,8.9714493,-79.5341802
977,BULGARIA,SOFIA,BULGARIA,SOFIA,42.6977028,23.3217359
1023,MOZAMBIQUE,BEIRA,MOZAMBIQUE,BEIRA,-19.828707,34.841782
1026,BULGARIA,PLOVDIV,BULGARIA,PLOVDIV,42.1418541,24.7499297
1027,AUSTRALIA,MELBOURNE,AUSTRALIA,MELBOURNE,-37.8142454,144.9631732
1029,PAPUA NEW GUINEA,PORT MORESBY,PAPUA NEW GUINEA,PORT MORESBY,-9.4743301,147.1599504
1030,MALAWI,LILONGWE,MALAWI,LILONGWE,-13.9875107,33.768144
1035,ISRAEL,TEL AVIV,ISRAEL,TEL AVIV,32.0852997,34.7818064
1044,JAPAN,OSAKA,JAPAN,OSAKA,34.6198813,135.490357
1052,ALBANIA,TIRANA,ALBANIA,TIRANA,41.3281482,19.8184435
1071,VENEZUELA,CARACAS,VENEZUELA,CARACAS,10.5060934,-66.9146008
1072,MONTENEGRO,PODGORICA,MONTENEGRO,PODGORICA,42.4415238,19.2621081
1076,CHILE,SANTIAGO DE CHILE,CHILE,SANTIAGO DE CHILE,-33.4377756,-70.6504502
1089,ARGENTINA,BUENOS AIRES,ARGENTINA,BUENOS AIRES,-34.6037157,-58.381642
1095,"KOREA, REPUBLIC OF",SEOUL,SOUTH KOREA,SEOUL,37.5666791,126.9782914
1102,NEW ZEALAND,WELLINGTON,NEW ZEALAND,WELLINGTON,-41.2887953,174.7772114
1107,MEXICO,MEXICO CITY,MEXICO,MEXICO CITY,19.4326296,-99.1331785
1119,MACAO,MACAO,MACAO,MACAO,22.1899448,113.5380454
1134,MAURITIUS,PORT LOUIS,MAURITIUS,PORT LOUIS,-20.1624522,57.5028044
1142,SYRIAN ARAB REPUBLIC,DAMASCUS,SYRIAN ARAB REPUBLIC,DAMASCUS,33.5130695,36.3095814
1180,DENMARK,COPENHAGEN,DENMARK,COPENHAGEN,55.6867243,12.5700724
1181,AUSTRALIA,PERTH,AUSTRALIA,PERTH,-31.9558933,115.8605855
1187,BRUNEI,BANDAR SERI BEGWAN,BRUNEI,BANDAR SERI BEGAWAN,4.8895453,114.9417574
1211,BRAZIL,SAO PAULO,BRAZIL,SAO PAULO,-23.5506507,-46.6333824
1212,BOSNIA AND HERZEGOVINA,SARAJEVO,BOSNIA AND HERZEGOVINA,SARAJEVO,43.8519774,18.3866868
1214,USA,"NEWARK, NJ",USA,"NEWARK, NJ",40.735657,-74.1723667
1223,AUSTRALIA,BRISBANE,AUSTRALIA,BRISBANE,-27.4689682,153.0234991
1224,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",PYONGYANG,NORTH KOREA,PYONGYANG,39.0167979,125.7473609
1240,GUATEMALA,GUATEMALA CITY,GUATEMALA,GUATEMALA CITY,14.6424667,-90.5131361
1243,SWEDEN,STOCKHOLM,SWEDEN,STOCKHOLM,59.3251172,18.0710935
1246,SOUTH SUDAN,JUBA,SOUTH SUDAN,JUBA,4.8459246,31.5959173
1249,FRANCE,PARIS,FRANCE,PARIS,48.8534951,2.3483915
1270,"TAIWAN, PROVINCE OF CHINA",TAIPEI,TAIWAN,TAIPEI,25.0375198,121.5636796
1276,BRAZIL,RIO DE JANEIRO,BRAZIL,RIO DE JANEIRO,-22.9110137,-43.2093727
1279,COSTA RICA,SAN JOSE,COSTA RICA,SAN JOSE,9.9325427,-84.0795782
1280,SLOVAKIA,BRATISLAVA,SLOVAKIA,BRATISLAVA,48.15926025,17.139658691421687
1289,SEYCHELLES,VICTORIA,SEYCHELLES,VICTORIA,-4.6232085,55.452359
1297,ALBANIA,SHKODER,ALBANIA,SHKODER,42.0681371,19.5121437
1300,NETHERLANDS,WILLEMSTAD (CURACAO),NETHERLANDS,WILLEMSTAD (CURACAO),12.0993241,-68.847192
1307,VANUATU,PORT VILA,VANUATU,PORT VILA,-17.7414972,168.3150163
1309,ANDORRA,ANDORRA LA VELLA,ANDORRA,ANDORRA LA VELLA,42.5069391,1.5212467
1315,PUERTO RICO,SAN JUAN,PUERTO RICO,SAN JUAN,18.465299,-66.116666
1329,SWITZERLAND,ZURICH,SWITZERLAND,ZURICH,47.3744489,8.5410422
1352,CROATIA,RIJEKA,CROATIA,RIJEKA,45.3267976,14.442208
1356,USA,"TAMPA, FL",USA,"TAMPA, FL",27.9477595,-82.458444
1357,ROMANIA,TIMISOARA,ROMANIA,TIMISOARA,45.7538355,21.2257474
1359,COMOROS,MUTSAMUDU,COMOROS,MUTSAMUDU,-12.168846,44.3942831
1365,NETHERLANDS,THE HAGUE,NETHERLANDS,THE HAGUE,52.07494555,4.2696802205364515
1371,SLOVENIA,LJUBLJANA,SLOVENIA,LJUBLJANA,46.0500268,14.5069289
1376,NETHERLANDS,ARUBA,NETHERLANDS,ARUBA,12.5013629,-69.9618475
1382,CROATIA,SPLIT,CROATIA,SPLIT,43.5116383,16.4399659
1383,BRAZIL,BRASILIA,BRAZIL,BRASILIA,-10.3333333,-53.2
1387,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,BITOLA,MACEDONIA,BITOLA,41.0316005,21.3302511
1389,AUSTRALIA,ADELAIDE,AUSTRALIA,ADELAIDE,-34.9281805,138.5999312
1392,ITALY,MILAN,ITALY,MILAN,45.4641943,9.1896346
1395,USA,"NEW BEDFORD, MA",USA,"NEW BEDFORD, MA",41.6362152,-70.934205
1401,ALBANIA,VLORE,ALBANIA,VLORE,40.4707602,19.4912716
1408,GERMANY,BERLIN,GERMANY,BERLIN,52.5170365,13.3888599
1417,BRAZIL,SALVADOR DE BAHIA,BRAZIL,SALVADOR DE BAHIA,-12.9822499,-38.4812772
1425,HOLY SEE (VATICAN CITY STATE),VATICAN CITY,VATICAN,VATICAN CITY,41.9034912,12.4528349
1426,ITALY,ROME,ITALY,ROME,41.8933203,12.4829321
1427,NICARAGUA,MANAGUA,NICARAGUA,MANAGUA,12.1544035,-86.2737642
1429,GREECE,ATHENS,GREECE,ATHENS,37.9755648,23.7348324
1440,BELGIUM,BRUSSELS,BELGIUM,BRUSSELS,50.8465573,4.351697
1447,GERMANY,FRANKFURT/MAIN,GERMANY,FRANKFURT/MAIN,50.1106444,8.6820917
1449,BRAZIL,"BELEM, PA",BRAZIL,"BELEM, PA",-1.45056,-48.4682453
1454,SWITZERLAND,GENEVA,SWITZERLAND,GENEVA,46.2047169,6.1423106290939335
1455,LUXEMBOURG,LUXEMBURG,LUXEMBOURG,LUXEMBURG,49.6112768,6.129799
1481,EL SALVADOR,SAN SALVADOR,EL SALVADOR,SAN SALVADOR,13.6989939,-89.1914249
1484,URUGUAY,MONTEVIDEO,URUGUAY,MONTEVIDEO,-34.9058916,-56.1913095
1485,FINLAND,HELSINKI,FINLAND,HELSINKI,60.1674881,24.9427473
1486,GERMANY,MUNICH,GERMANY,MUNICH,48.1371079,11.5753822
1487,CZECH REPUBLIC,PRAGUE,CZECH REPUBLIC,PRAGUE,50.0874654,14.4212535
1503,SERBIA,SUBOTICA,SERBIA,SUBOTICA,46.1002058,19.6653273
1518,SPAIN,MADRID,SPAIN,MADRID,40.4167047,-3.7035825
1520,ALBANIA,KORCE,ALBANIA,KORCE,40.6158967,20.7772187
1530,BRAZIL,RECIFE,BRAZIL,RECIFE,-8.0584933,-34.8848193
1533,PARAGUAY,ASUNCION,PARAGUAY,ASUNCION,-25.2800459,-57.6343814
1534,PORTUGAL,LISBON,PORTUGAL,LISBON,38.7077507,-9.1365919
1535,AUSTRIA,VIENNA,AUSTRIA,VIENNA,48.2083537,16.3725042
1541,GERMANY,STUTTGART,GERMANY,STUTTGART,48.7784485,9.1800132
1548,NETHERLANDS,AMSTERDAM,NETHERLANDS,AMSTERDAM,52.3730796,4.8924534
1549,SWITZERLAND,BERN,SWITZERLAND,BERN,46.9484742,7.4521749
1553,ICELAND,REYKJAVIK,ICELAND,REYKJAVIK,64.145981,-21.9422367
1569,VENEZUELA,MARACAIBO,VENEZUELA,MARACAIBO,10.6498095,-71.6443596
1575,BRAZIL,PORTO ALEGRE,BRAZIL,PORTO ALEGRE,-30.0324999,-51.2303767
1576,MEXICO,GUADALAJARA,MEXICO,GUADALAJARA,20.6720375,-103.338396
1579,MALTA,VALETTA,MALTA,VALETTA,35.8989818,14.5136759
1585,BRAZIL,BELO HORIZONTE,BRAZIL,BELO HORIZONTE,-19.9227318,-43.9450948
1595,MEXICO,MONTERREY,MEXICO,MONTERREY,25.6802019,-100.315258
1612,SPAIN,BARCELONA,SPAIN,BARCELONA,41.3828939,2.1774322
1616,USA,"CLEVELAND, OH",USA,"CLEVELAND, OH",41.4996574,-81.6936772
1617,ARGENTINA,CORDOBA,ARGENTINA,CORDOBA,-31.4166867,-64.1834193
1618,HONDURAS,TEGUCIGALPA,HONDURAS,TEGUCIGALPA,14.1057433,-87.2040052
1640,BRAZIL,CURITIBA,BRAZIL,CURITIBA,-25.4295963,-49.2712724
1641,POLAND,WARSAW,POLAND,WARSAW,52.2319581,21.0067249
1687,VENEZUELA,VALENCIA,VENEZUELA,VALENCIA,10.170026,-68.0003987
1688,ARGENTINA,ROSARIO (Santa Fé),ARGENTINA,ROSARIO (Santa Fé),-32.9593609,-60.6617024
1694,HUNGARY,BUDAPEST,HUNGARY,BUDAPEST,47.4978918,19.0401609
1709,GREECE,THESSALONIKI,GREECE,THESSALONIKI,40.6403167,22.9352716
1717,NORWAY,OSLO,NORWAY,OSLO,59.9133301,10.7389701
1718,LATVIA,RIGA,LATVIA,RIGA,56.9493977,24.1051846
1724,ARGENTINA,BAHIA BLANCA,ARGENTINA,BAHIA BLANCA,-38.7176522,-62.2654871
1730,GERMANY,FLENSBURG,GERMANY,FLENSBURG,54.7833021,9.4333264
1753,LITHUANIA,VILNIUS,LITHUANIA,VILNIUS,54.6870458,25.2829111
1760,LIBERIA,MONROVIA,LIBERIA,MONROVIA,6.328034,-10.797788
1769,GERMANY,DUSSELDORF,GERMANY,DUSSELDORF,51.2254018,6.7763137
